time,time,AL,BA,BE,BG,BY,CH,CZ,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LV,MD,ME,MK,MT,NL,NO,PL,PT,RO,RS,RU,SE,SI,SK,TR,UA
3,4,0.091315497,0.085343925,0.059810769,0.088479342,0.063238028,0.077044166,0.065055636,0.05365577,0.052777609,0.104334571,0.042338269,0.074093511,0.045722026,0.104896058,0.087823175,0.079014258,0.044944391,0.096665972,0.059147402,0.05652687,0.077360895,0.085348041,0.09206604,0.114543753,0.058048064,0.031177509,0.059768695,0.106591845,0.076628465,0.080789119,0.045698344,0.046881262,0.085037976,0.070987758,0.102136511,0.072590446
3,5,0.099812916,0.089222746,0.059272076,0.093239876,0.06553196,0.076182726,0.063897845,0.055215585,0.055873788,0.107256163,0.044404146,0.074290301,0.051235165,0.109901427,0.08727241,0.0760873,0.054957736,0.097008961,0.059611773,0.057431408,0.083186538,0.094321572,0.098569349,0.122299836,0.057929176,0.033371058,0.061329515,0.112193513,0.082342337,0.088322112,0.048061511,0.049773272,0.078060379,0.067471917,0.099926202,0.072412646
3,6,0.093679298,0.089563123,0.064654755,0.090453033,0.067066793,0.077110003,0.069469001,0.054039282,0.054314469,0.106312964,0.047743593,0.076773561,0.050966033,0.101715399,0.08974477,0.081044468,0.049564364,0.098496153,0.061152088,0.05845643,0.084621346,0.091696851,0.091048859,0.121004165,0.059134861,0.034231127,0.064975539,0.108181918,0.0830032,0.086347672,0.048786697,0.051190907,0.081556049,0.074452707,0.104776422,0.077925221
3,7,0.097261629,0.090629526,0.064170869,0.097750789,0.066574976,0.077333257,0.072681463,0.054918327,0.054056805,0.110903971,0.049842228,0.078660914,0.053743761,0.110079474,0.092721689,0.082024586,0.049682136,0.10163571,0.060222,0.056653791,0.083034804,0.090674291,0.096948612,0.123129912,0.061044781,0.035034292,0.065461745,0.107300696,0.084010633,0.087897693,0.050009012,0.051891712,0.086937252,0.075638138,0.100953057,0.077161649
3,8,0.097322176,0.090491945,0.068154394,0.092691313,0.069143523,0.084712729,0.070393104,0.057364326,0.061912152,0.111052814,0.05176842,0.080910476,0.051009548,0.107632502,0.093780829,0.083320918,0.050096677,0.103963838,0.066691313,0.063412925,0.0829036,0.090030492,0.093385566,0.128156788,0.064831988,0.035470332,0.069632027,0.111540243,0.08581952,0.085930158,0.052468724,0.052948648,0.088963272,0.076342456,0.107128081,0.075283158
3,9,0.101031936,0.093541871,0.067820186,0.095023071,0.072089992,0.083642881,0.072776031,0.05655779,0.05622626,0.10947451,0.052852102,0.081763409,0.055576859,0.110531769,0.094122055,0.08603374,0.054684463,0.104758999,0.062017085,0.058992592,0.084866284,0.095690553,0.09815702,0.127697544,0.065920213,0.038133586,0.067535665,0.113351582,0.08612948,0.091572772,0.053931203,0.053265053,0.088571492,0.078004832,0.10535558,0.079548313
3,10,0.102856569,0.095295433,0.06894742,0.098574705,0.067202151,0.086554311,0.07476917,0.058314082,0.059497333,0.112843734,0.055194357,0.086077421,0.057756292,0.110641311,0.095943862,0.084697681,0.05503313,0.105593893,0.062233476,0.05929755,0.085215157,0.099076356,0.10210626,0.124447539,0.064768087,0.040258855,0.06942286,0.11220064,0.088005079,0.093109696,0.054445571,0.057340504,0.091581037,0.075639152,0.106599526,0.077422313
3,11,0.098758671,0.097499318,0.071980778,0.096008023,0.071202999,0.085159362,0.073854316,0.059838244,0.062979789,0.113925095,0.057781257,0.087166618,0.05825458,0.110428808,0.098409033,0.092352178,0.053842724,0.104841473,0.065976799,0.062152584,0.085699826,0.096288992,0.098635712,0.128330133,0.066932783,0.039845941,0.070266505,0.114068865,0.089486619,0.093930884,0.059244658,0.056896411,0.089806145,0.082974323,0.105395526,0.080231003
3,12,0.100556922,0.09551757,0.070958711,0.095699491,0.073058022,0.091634434,0.082854365,0.060589382,0.062284724,0.114287375,0.055543282,0.089522958,0.056847348,0.110351539,0.100189199,0.091011941,0.057029966,0.11056294,0.064910876,0.06248584,0.090724521,0.094701388,0.097124177,0.132942641,0.067671156,0.039656096,0.072160358,0.112537799,0.089755972,0.09161501,0.059953873,0.057207017,0.097607835,0.08525576,0.106770745,0.082368566
3,13,0.108987421,0.106458293,0.071780323,0.102024102,0.073140133,0.087691026,0.077789999,0.060783138,0.064371416,0.11389713,0.058657136,0.087927921,0.060510228,0.115681484,0.107271941,0.096590167,0.059102052,0.113918082,0.066874405,0.064861635,0.089477965,0.105793024,0.105829424,0.132466629,0.070149666,0.042400181,0.072181997,0.112184637,0.094538266,0.101331229,0.060924966,0.059765411,0.100931312,0.086667891,0.105959318,0.083185128
3,14,0.110347793,0.103512799,0.079399183,0.105359413,0.074582531,0.092146976,0.077381897,0.061396159,0.068606665,0.110740761,0.060659789,0.090788089,0.060992393,0.118676151,0.102999645,0.09127723,0.058490616,0.11250626,0.069425347,0.066492093,0.091711017,0.105143211,0.109546719,0.129176212,0.074604673,0.045003276,0.071194122,0.113479268,0.094801947,0.101249252,0.062409545,0.061291802,0.096568773,0.082440233,0.109295846,0.084551097
3,15,0.107002618,0.103660134,0.071129485,0.104500508,0.073896844,0.090193748,0.081540838,0.06718032,0.06889549,0.113480611,0.06012077,0.08928225,0.063251202,0.115210364,0.104617791,0.093026867,0.058556208,0.111572928,0.067375873,0.066848076,0.091138295,0.102767687,0.106962408,0.132357255,0.070347402,0.047369315,0.074265482,0.113620002,0.094118941,0.099449359,0.064111053,0.058466102,0.098610816,0.085819875,0.113756951,0.084589489
3,16,0.104662064,0.099110441,0.073323868,0.097773426,0.075956877,0.088095623,0.08069453,0.069910379,0.064870198,0.116964503,0.059097947,0.093192053,0.063265418,0.113702085,0.099852027,0.090635089,0.06317263,0.111362102,0.070172972,0.066800073,0.087373872,0.099645449,0.102995611,0.134772351,0.069201924,0.050052592,0.075509404,0.113279757,0.090784019,0.095707812,0.064140996,0.065375907,0.092640009,0.081826088,0.111452357,0.081428833
3,17,0.10965372,0.100863917,0.076561614,0.101898109,0.07594682,0.096575379,0.07944314,0.065434328,0.071261715,0.117680264,0.067279134,0.093346798,0.06502764,0.118281479,0.101858555,0.09266144,0.064790696,0.114737386,0.068928144,0.069835344,0.091985298,0.102170845,0.105064536,0.143325727,0.07422017,0.052408582,0.07565705,0.119865677,0.094002921,0.097098783,0.06572064,0.066382819,0.094767546,0.084324767,0.11031442,0.086645691
3,18,0.107528872,0.103050909,0.07773236,0.102807777,0.077379908,0.090245885,0.079724667,0.07536534,0.065563245,0.119101,0.06620796,0.090144481,0.071131571,0.119547115,0.103566201,0.089895722,0.064445748,0.115734288,0.072323515,0.067848405,0.092601184,0.102927348,0.103033449,0.135971866,0.077731895,0.054892925,0.076185117,0.120051656,0.091544033,0.096435085,0.065181852,0.06930135,0.09725134,0.083427505,0.115734576,0.087930773
3,19,0.110608097,0.103896717,0.080772716,0.102153539,0.077574174,0.094070666,0.088708674,0.079803511,0.076274612,0.117985873,0.071409046,0.091700788,0.068766344,0.119350936,0.1051745,0.097498408,0.065816129,0.114383509,0.076132184,0.075979501,0.089742075,0.103747999,0.104638735,0.135425318,0.079324287,0.057174682,0.08070339,0.12246976,0.094209882,0.098536212,0.068527206,0.074432554,0.100500086,0.090764353,0.117037565,0.084639538
3,20,0.108870408,0.102355693,0.085344809,0.103133516,0.084616244,0.09307498,0.084292208,0.081744718,0.075229851,0.118217714,0.073005176,0.09406581,0.069208118,0.119127411,0.104325572,0.093287012,0.067028981,0.116186294,0.078055722,0.075031905,0.094649074,0.102933826,0.10391381,0.142566625,0.082298209,0.05744148,0.082718436,0.12432897,0.094728672,0.096670308,0.073131911,0.074761709,0.098362208,0.085912609,0.116361849,0.089056359
3,21,0.110733742,0.10230982,0.083584827,0.099167834,0.085254629,0.099415279,0.089394706,0.079272066,0.080202688,0.120109971,0.070917822,0.092928692,0.070364029,0.119289125,0.102031344,0.093187366,0.065207821,0.116789061,0.084886564,0.081235248,0.094734369,0.103596749,0.104994376,0.138776239,0.082547068,0.0591067,0.087929261,0.124837609,0.092657206,0.097981249,0.071159168,0.074685482,0.094853289,0.088451014,0.119708648,0.090502074
3,22,0.110251636,0.102612552,0.080831381,0.101951709,0.083256551,0.092554347,0.087502361,0.081217837,0.081826925,0.122624684,0.073611254,0.092408076,0.069389783,0.119953716,0.104665624,0.096662421,0.065118778,0.113596053,0.082025384,0.081287438,0.096450851,0.103704933,0.105457847,0.143792853,0.079396637,0.060603743,0.08973684,0.125707494,0.097250125,0.097657553,0.074073305,0.075947374,0.099052637,0.091139285,0.118816676,0.093286877
3,23,0.109934261,0.106763453,0.082847993,0.100592009,0.084701954,0.10075732,0.092164667,0.078104251,0.081701526,0.123682907,0.075061943,0.095796025,0.070760948,0.118557193,0.109499654,0.098141872,0.070263196,0.118274491,0.080526075,0.080200839,0.096840835,0.107947652,0.103869113,0.14331788,0.083133969,0.063090346,0.085042347,0.129430222,0.097083444,0.101760732,0.075436426,0.076279183,0.103045067,0.092449559,0.119668033,0.094760017
3,24,0.120604461,0.111884681,0.087989871,0.106646283,0.08210565,0.099538182,0.091395296,0.084003835,0.076289247,0.122769922,0.074772502,0.093877995,0.07515683,0.125103222,0.11432965,0.10285668,0.071712825,0.120916762,0.079628476,0.075665292,0.097048448,0.114287176,0.113635329,0.145277983,0.086872583,0.065949383,0.086497,0.129925433,0.097709562,0.106066659,0.075394612,0.078540148,0.10965987,0.094994132,0.121319932,0.092189234
3,25,0.112203566,0.110585164,0.085288537,0.109738877,0.084602346,0.096964236,0.092747381,0.087412558,0.080301992,0.123064436,0.077325195,0.096834819,0.07596777,0.12410121,0.113360392,0.103337135,0.076245175,0.120821109,0.084391997,0.081297956,0.101661948,0.110181796,0.109967047,0.145775905,0.088867617,0.069699961,0.089348886,0.128940961,0.103367689,0.107262925,0.074196148,0.082358844,0.108497169,0.094896063,0.122162874,0.094462695
3,26,0.113794706,0.103651555,0.089014149,0.109309924,0.088655453,0.095202264,0.088005806,0.087380306,0.079427329,0.126520673,0.078312234,0.099975609,0.075713034,0.124098139,0.106649201,0.098016179,0.075214565,0.118278756,0.085392221,0.083233477,0.101886104,0.106151101,0.110380959,0.146117669,0.090845284,0.070125453,0.088708656,0.129819995,0.099458373,0.103112069,0.07778553,0.083182716,0.100618665,0.092360904,0.126270987,0.096884687
3,27,0.114738922,0.108228618,0.088178574,0.105095629,0.084113448,0.098626849,0.092338246,0.089273144,0.08364033,0.123667532,0.079041955,0.100831812,0.077949663,0.123779765,0.112358011,0.098761945,0.074875198,0.123570566,0.083991709,0.082553258,0.098282306,0.108414152,0.106412956,0.149001925,0.089754443,0.071482162,0.089649495,0.126350879,0.097336206,0.102253069,0.078281606,0.08315085,0.106285606,0.093257812,0.122585996,0.093298627
3,28,0.113764978,0.11147689,0.090881758,0.113088969,0.082661321,0.103302251,0.093871776,0.087511616,0.081338832,0.125265796,0.08140561,0.105476999,0.078179172,0.129455557,0.115988016,0.104574886,0.077323975,0.125805342,0.083613244,0.081274338,0.100768719,0.108039574,0.110600442,0.146623383,0.088862862,0.074644269,0.088928115,0.1310351,0.102026574,0.105101602,0.07901297,0.0871266,0.10884149,0.09726637,0.130500527,0.092751278
3,29,0.118150174,0.11032571,0.091998729,0.109987421,0.085528152,0.103149045,0.093011527,0.088845045,0.081205384,0.130691558,0.085190829,0.105821749,0.077392805,0.132457554,0.112291258,0.104810556,0.076706895,0.126459579,0.08434739,0.0798845,0.09870759,0.110944542,0.11128072,0.157130353,0.094238938,0.077257253,0.091599206,0.137131981,0.10024077,0.105440498,0.080777093,0.087583525,0.106894649,0.101276055,0.134622199,0.09546359
3,30,0.121689425,0.11544191,0.094096825,0.112530446,0.089151935,0.104134763,0.094518653,0.096878306,0.084527014,0.132853793,0.086211977,0.105744154,0.082615535,0.134873496,0.117328776,0.103880654,0.077452676,0.12966541,0.084504537,0.082162378,0.099513722,0.113322243,0.114798416,0.155517931,0.097534617,0.078006566,0.088311499,0.137782274,0.100124437,0.105987004,0.083507409,0.089466288,0.110234758,0.096422106,0.132923762,0.094816201
3,31,0.120365349,0.112021592,0.097051664,0.109934261,0.093067001,0.106771443,0.10016933,0.09610078,0.09194092,0.130394985,0.085495529,0.106274188,0.083146236,0.131653774,0.113112395,0.107143241,0.080072447,0.126913849,0.095884401,0.091287887,0.101933586,0.113356441,0.112210215,0.151699734,0.097563589,0.078920478,0.098315545,0.127934264,0.103420097,0.105986083,0.081466442,0.091365739,0.105136484,0.103018863,0.133090132,0.098802344
4,1,0.118681028,0.117300227,0.101232317,0.112581569,0.095556864,0.104872631,0.100809283,0.093568251,0.095268174,0.131704808,0.090159036,0.106628223,0.084682233,0.131748549,0.119008254,0.108896383,0.08024677,0.127654862,0.092453097,0.091332163,0.10249261,0.114505114,0.110687392,0.154251703,0.102158752,0.079676263,0.096164257,0.133980056,0.103040998,0.108686109,0.084812031,0.090781857,0.110563034,0.102044736,0.130095324,0.100494373
4,2,0.12208928,0.117320091,0.095236389,0.112648505,0.087744072,0.107098434,0.103294035,0.090776841,0.088678618,0.132201256,0.089305922,0.106967643,0.084740947,0.133211837,0.120171627,0.110139157,0.081619572,0.132426232,0.086980005,0.087072008,0.102006837,0.115656144,0.113952222,0.156173647,0.095766638,0.081479843,0.096212305,0.134308222,0.104529248,0.108408287,0.085559694,0.091758741,0.116808524,0.105128818,0.136822871,0.097151299
4,3,0.124468988,0.118721219,0.096350068,0.1195608,0.088996318,0.10720993,0.099189996,0.095944586,0.089811112,0.127374,0.088568983,0.105914486,0.084755359,0.13746358,0.122688683,0.114741061,0.083769806,0.133987997,0.090375696,0.088343694,0.099476453,0.118796553,0.121731221,0.162068512,0.095910503,0.087325586,0.098607687,0.130841006,0.107482228,0.11793325,0.084155278,0.094537514,0.117750353,0.106616872,0.135268796,0.096484931
4,4,0.126960935,0.119015415,0.098132559,0.118806828,0.095318776,0.102669613,0.097694686,0.095298064,0.092402528,0.129577226,0.090089975,0.110375012,0.086763608,0.136692089,0.122837402,0.110232557,0.083719499,0.133985712,0.09388583,0.091532665,0.103809474,0.119514384,0.120359353,0.156933548,0.1011511,0.089330582,0.09785228,0.136666237,0.107816342,0.114877223,0.088327006,0.097153634,0.116117833,0.104419248,0.136188593,0.101668731
4,5,0.125622849,0.118305574,0.101690804,0.119091266,0.100132416,0.105571025,0.099109498,0.103088861,0.094010361,0.134259275,0.090016463,0.111003322,0.09282467,0.139499917,0.12113455,0.108318127,0.088273597,0.133779807,0.094063905,0.092178697,0.110250984,0.118012071,0.119656181,0.158756094,0.104540499,0.091816708,0.094402156,0.136169485,0.108459766,0.112835412,0.091464079,0.098624081,0.115533653,0.101367147,0.138907724,0.103479128
4,6,0.131160455,0.125605207,0.106639925,0.116107437,0.095465619,0.106256955,0.106100656,0.106398465,0.089968919,0.133549628,0.092610846,0.114739996,0.090825326,0.138172265,0.125023094,0.116049055,0.089241591,0.132068083,0.094201962,0.091444743,0.109781367,0.126517937,0.123009068,0.154680049,0.108474562,0.093814206,0.101473885,0.13225659,0.110078994,0.116326603,0.091086177,0.09926773,0.115000424,0.11015621,0.140568522,0.103563952
4,7,0.126600896,0.12166887,0.107434418,0.122146173,0.090973847,0.111408359,0.105030868,0.107228703,0.094740042,0.132173784,0.09671268,0.110610281,0.091637151,0.142138892,0.122560299,0.115554803,0.090153953,0.133344665,0.092639639,0.090953817,0.111393137,0.121220789,0.121962536,0.16377024,0.108588058,0.093807221,0.103672221,0.138553065,0.114078872,0.117388399,0.093016445,0.101675658,0.113391826,0.107201992,0.137265025,0.104780587
4,8,0.128156988,0.121256378,0.107296173,0.121108385,0.095527585,0.109263773,0.104081622,0.105820433,0.093793903,0.137354084,0.100828492,0.110127189,0.093069042,0.144636529,0.122755607,0.113250618,0.09277297,0.13181446,0.094398842,0.092122549,0.111432636,0.118989147,0.122952693,0.159697893,0.10699372,0.09858134,0.103247067,0.14165246,0.10907463,0.114164653,0.094161479,0.105278184,0.117055057,0.106782828,0.143787311,0.107541684
4,9,0.127753937,0.120087524,0.101288098,0.123185497,0.102898221,0.104463286,0.106238858,0.101046399,0.095702001,0.140586714,0.101035153,0.110010596,0.096741021,0.139520462,0.121932138,0.114311533,0.094081509,0.131424017,0.094504163,0.092812803,0.112392092,0.123176299,0.122376954,0.158157351,0.104467,0.097414803,0.104568626,0.144091549,0.111961424,0.119474269,0.097797599,0.10100121,0.116059573,0.107877332,0.143864534,0.111811755
4,10,0.125415512,0.122271436,0.10357133,0.121573371,0.100319997,0.110630332,0.104611398,0.11009906,0.098335183,0.140215894,0.09685458,0.111992726,0.096359434,0.137987608,0.125058482,0.115467113,0.093458797,0.137999569,0.097707745,0.095466605,0.114419867,0.118640409,0.120426274,0.171141981,0.106363926,0.100260041,0.105394644,0.141081108,0.114670454,0.116410956,0.097166655,0.100226187,0.116531451,0.108448357,0.142279445,0.110993817
4,11,0.135229997,0.125396947,0.101018187,0.128837531,0.0961541,0.10988243,0.103873421,0.111698685,0.099133451,0.141866251,0.097885692,0.112534055,0.098216648,0.14945438,0.127816254,0.114355508,0.092424276,0.14063794,0.098220825,0.095227935,0.118195327,0.126360952,0.12998079,0.170431131,0.103516892,0.103433881,0.102594897,0.145722706,0.115298955,0.121726456,0.095830839,0.104278645,0.121893122,0.104830655,0.139539446,0.110367756
4,12,0.132939085,0.123265855,0.109250233,0.130962024,0.102195843,0.117325084,0.110158635,0.111556127,0.097445093,0.140725192,0.099001581,0.116426175,0.098519284,0.150695346,0.126033908,0.115099395,0.093688585,0.138872935,0.101394448,0.098399124,0.117353584,0.122673072,0.128353391,0.168272394,0.110168627,0.103753838,0.110789337,0.143029073,0.115397121,0.11826104,0.098275295,0.10311449,0.119189149,0.108668032,0.151269689,0.112064117
4,13,0.132256948,0.12866141,0.116430867,0.128177334,0.104239095,0.115104946,0.109207661,0.117472136,0.10040997,0.144316916,0.101871367,0.11865612,0.099379274,0.146930167,0.132909071,0.118748215,0.096918283,0.14126229,0.104108758,0.099920975,0.118226769,0.129095385,0.126834392,0.166243468,0.118214224,0.109102245,0.107174543,0.149629649,0.116786624,0.121300401,0.100473023,0.1109489,0.128637869,0.109201366,0.149915932,0.110065682
4,14,0.134561112,0.126300964,0.116735822,0.128096267,0.101391985,0.10636606,0.113980769,0.116038209,0.1008356,0.146176681,0.108602409,0.119994501,0.102247221,0.147561352,0.128851449,0.122035229,0.093290441,0.13906625,0.10500123,0.097336016,0.115134137,0.127466295,0.129031554,0.173518472,0.118618101,0.111389934,0.11328516,0.150734066,0.116074098,0.122043249,0.10198901,0.113149329,0.121762372,0.116343592,0.147665903,0.111669462
4,15,0.13877769,0.126236666,0.112843372,0.12677769,0.105114697,0.113939904,0.108753832,0.120150876,0.108673248,0.149235336,0.111509547,0.12082789,0.101894592,0.147546902,0.128349745,0.116419836,0.09810505,0.145375174,0.105571534,0.103386253,0.114507708,0.128293885,0.129040026,0.171259179,0.117241119,0.111449978,0.108762491,0.150350616,0.113114367,0.118920462,0.10491313,0.117965953,0.120400384,0.110278841,0.151237146,0.111732646
4,16,0.138261921,0.125718495,0.113792024,0.126300822,0.106604335,0.114350272,0.104885965,0.118275201,0.107532469,0.14830844,0.115122912,0.120225828,0.104444896,0.149925429,0.1277332,0.118247703,0.101005228,0.14307219,0.107148473,0.105552225,0.122421148,0.128380144,0.129936125,0.173873032,0.119180945,0.112544538,0.109923848,0.149282659,0.114833137,0.121361279,0.110400329,0.116916428,0.119724412,0.109914054,0.150227072,0.115531393
4,17,0.136319651,0.127466,0.115463598,0.130463161,0.103915447,0.116499757,0.117122178,0.126009277,0.105356359,0.147956573,0.115837861,0.122973546,0.107960837,0.151396589,0.131342909,0.12009839,0.100950934,0.142794948,0.105012876,0.103900905,0.123272522,0.125620661,0.12741866,0.173260491,0.11934168,0.118275712,0.115735481,0.148541667,0.120312226,0.12098491,0.111398058,0.118509395,0.125881362,0.114237026,0.154782392,0.114894445
4,18,0.135652026,0.125651694,0.120909314,0.131613908,0.108050931,0.115482612,0.115611873,0.122040993,0.11006064,0.149978808,0.114682174,0.127395599,0.106931698,0.151067978,0.128578556,0.122302162,0.10042085,0.147102441,0.107535459,0.104716086,0.120334139,0.12712891,0.126843585,0.178875983,0.124020445,0.120291681,0.115553899,0.146130197,0.121141859,0.12247247,0.110728594,0.120253825,0.122309268,0.11521339,0.155726876,0.116524391
4,19,0.144554924,0.129520284,0.122772683,0.134983625,0.108540315,0.122823103,0.117292905,0.11909495,0.113156732,0.15275772,0.114608226,0.128796435,0.112924543,0.157013892,0.131019136,0.121805476,0.106695447,0.145614329,0.109261131,0.107479522,0.124269474,0.13312452,0.135599569,0.177195678,0.124927605,0.118418757,0.118438696,0.153725063,0.121567005,0.12527178,0.113001764,0.114962023,0.122323967,0.11623796,0.15475439,0.116976719
4,20,0.141359607,0.13204849,0.124068879,0.12925026,0.108956289,0.12561122,0.115014135,0.125996509,0.115169839,0.153272558,0.116721841,0.128078779,0.110764207,0.156593238,0.132819714,0.117278727,0.10462625,0.14895181,0.113895942,0.112251229,0.116808528,0.131828446,0.131250112,0.171974981,0.125363442,0.119472099,0.112969567,0.150565873,0.114554922,0.124093702,0.115175537,0.119774465,0.124110621,0.111203306,0.158759517,0.115294021
4,21,0.140525317,0.134323572,0.125920205,0.133318024,0.115481967,0.125823284,0.117620944,0.124816758,0.109293415,0.151265412,0.11217822,0.130148227,0.112046223,0.154602523,0.13836233,0.125234155,0.104209143,0.154216683,0.112739458,0.109983746,0.121345482,0.131560604,0.13284849,0.178064752,0.125895191,0.121194015,0.117537449,0.153750108,0.119918645,0.125127137,0.116451266,0.118541068,0.132722303,0.118839684,0.155428092,0.119493308
4,22,0.148617598,0.140571665,0.118562519,0.138758824,0.112271782,0.128126255,0.118235671,0.132259767,0.112660125,0.154859148,0.113253477,0.125921403,0.112780135,0.160169459,0.141296751,0.128384968,0.10660246,0.152348852,0.114019818,0.113395532,0.123894572,0.139700983,0.1399571,0.176814011,0.123538519,0.126175702,0.11899428,0.15984441,0.126467429,0.133236174,0.112703324,0.122592822,0.13115945,0.120835668,0.157607577,0.118188411
4,23,0.14241917,0.134380228,0.1261635,0.142758896,0.112538262,0.124289258,0.120131649,0.129579729,0.114583818,0.152827185,0.117609555,0.130959436,0.116499038,0.162285182,0.137199863,0.130413966,0.106020248,0.149243765,0.115827045,0.112301001,0.127753676,0.134256852,0.140096974,0.177747952,0.125781431,0.129203349,0.121368567,0.152446683,0.128328669,0.131472672,0.114479752,0.12804758,0.129779678,0.12266003,0.160221043,0.123331136
4,24,0.145092571,0.141009656,0.123417721,0.136359243,0.114482419,0.129557381,0.12275251,0.131904955,0.122327764,0.156131955,0.122303961,0.131999057,0.114804563,0.158753046,0.143011063,0.128680608,0.112674549,0.154424006,0.119771133,0.119281346,0.122567924,0.138732749,0.138247618,0.175911235,0.126976916,0.129871821,0.119921859,0.157335089,0.124096163,0.130840916,0.118229508,0.12854226,0.134917779,0.121856637,0.160350461,0.120457607
4,25,0.154146898,0.145658024,0.126169141,0.137947567,0.120167244,0.12795852,0.125567064,0.13185688,0.125693347,0.158859762,0.121894351,0.134459612,0.109533177,0.163733318,0.146123695,0.136326656,0.107600682,0.156607261,0.125675998,0.123647669,0.122970978,0.145875476,0.147117753,0.184324144,0.127457159,0.127815007,0.12633334,0.161996176,0.12556703,0.136495858,0.119830945,0.123375102,0.135376764,0.129146774,0.159231333,0.119715426
4,26,0.151567242,0.1444004,0.12134771,0.140391094,0.120824406,0.127536385,0.126278239,0.125989714,0.120143177,0.159439835,0.119630046,0.133256935,0.121080248,0.163384614,0.146715734,0.142517986,0.118357685,0.154669731,0.125697464,0.122081143,0.128732142,0.143915463,0.143285534,0.180836672,0.122095365,0.128546468,0.127802107,0.165940608,0.133696611,0.139731228,0.120403603,0.122576649,0.136887257,0.134788081,0.160425105,0.126779726
4,27,0.145569778,0.140399818,0.133452041,0.142560295,0.119041952,0.127017485,0.122815504,0.13456648,0.122622976,0.158814806,0.119123793,0.137370462,0.12094313,0.163829661,0.141880196,0.136431595,0.116385214,0.155497252,0.124341628,0.122759109,0.133119438,0.140938984,0.140307371,0.179789391,0.138174615,0.132008367,0.123767949,0.161638306,0.13472712,0.134830862,0.118433708,0.128222536,0.133113313,0.132618928,0.161351796,0.128756139
4,28,0.147387717,0.141420542,0.127245046,0.145722024,0.122137286,0.124639318,0.128126101,0.133685145,0.127060358,0.161368076,0.128678746,0.137433313,0.12224534,0.164946959,0.145718925,0.138898641,0.118403916,0.152928059,0.121296706,0.121339712,0.134448505,0.136024834,0.141961136,0.182946428,0.133080826,0.135558269,0.128191467,0.168837609,0.13406278,0.134150953,0.1196843,0.128537552,0.136194878,0.134681103,0.164333024,0.130972873
4,29,0.146939396,0.133538078,0.133102037,0.146039073,0.117681356,0.1271763,0.124070183,0.14030976,0.123602867,0.163905237,0.127202664,0.140921462,0.120836859,0.165627917,0.135502307,0.135131814,0.116807046,0.151997032,0.123897922,0.122107026,0.138183814,0.13804749,0.143128784,0.184213455,0.136265757,0.138734564,0.12656723,0.169513756,0.135802796,0.133009579,0.118860085,0.133358376,0.127264485,0.130297129,0.165988421,0.130885312
4,30,0.147535171,0.139742627,0.132920062,0.14253254,0.122538842,0.126060457,0.124729366,0.142239527,0.122828233,0.163338736,0.129054093,0.137187953,0.12382145,0.164473351,0.142673699,0.133014137,0.118446187,0.154812552,0.127019333,0.123677158,0.134047579,0.137611868,0.141568161,0.181307216,0.140600868,0.140567362,0.128322819,0.165825535,0.129394808,0.133241899,0.123361842,0.132031504,0.130475772,0.127786547,0.166361203,0.12998692
5,1,0.151179643,0.144477057,0.135410195,0.146068069,0.120585905,0.125851386,0.124061931,0.137705283,0.12699012,0.163730771,0.128343215,0.142656821,0.125574495,0.164364891,0.146035987,0.139419462,0.122745738,0.157749482,0.126708551,0.126635319,0.133425811,0.144648046,0.144893176,0.184670796,0.138700052,0.139621695,0.128079116,0.166556252,0.135589929,0.139670231,0.124469332,0.132741354,0.135261207,0.131978952,0.164198353,0.127027546
5,2,0.159943796,0.14697221,0.13069768,0.149260524,0.120961438,0.130468142,0.126560964,0.139808292,0.131667332,0.166120341,0.134740025,0.138341529,0.123887553,0.169306322,0.146203997,0.136992363,0.122252859,0.157029944,0.127929827,0.12723094,0.138519162,0.148156049,0.15221736,0.185979842,0.137271884,0.141108284,0.127480418,0.165828756,0.135399148,0.142538697,0.125045892,0.131003176,0.135561961,0.129341548,0.164215436,0.131945116
5,3,0.1614384,0.147060535,0.13177886,0.151541644,0.123653555,0.125531819,0.125159306,0.14311439,0.136195856,0.16030515,0.126408406,0.139125306,0.125482241,0.174686419,0.149992914,0.131972823,0.120809751,0.160353876,0.130011816,0.130297544,0.133426591,0.14835893,0.157016794,0.186175298,0.136089917,0.14233188,0.13080061,0.165657253,0.133039255,0.141195022,0.125276557,0.133791645,0.140928886,0.126225547,0.164071189,0.133527119
5,4,0.160033454,0.14525139,0.132536196,0.150655538,0.124899225,0.126764272,0.128919897,0.14210686,0.131691615,0.164618201,0.128535533,0.141158517,0.128413565,0.174372363,0.145709548,0.137689596,0.127523715,0.158153054,0.129525597,0.129856193,0.13926394,0.149766152,0.153186629,0.185245169,0.136430127,0.145592665,0.131640052,0.171099872,0.133395099,0.140415634,0.125344061,0.136651234,0.13640161,0.133065365,0.175743298,0.132996872
5,5,0.160954318,0.139569765,0.138203652,0.1515323,0.130160302,0.131286809,0.126175247,0.144157249,0.135482652,0.170060882,0.130246268,0.146719175,0.131043931,0.173757405,0.140910213,0.133518213,0.125190076,0.157966672,0.13168927,0.130968473,0.139676728,0.146448715,0.153928198,0.181315705,0.144461123,0.145010587,0.131015333,0.177374167,0.13561076,0.138310477,0.129851627,0.135215764,0.132046143,0.129509881,0.176114841,0.137400733
